code,municipality,county,constituency,constituency_name,name,electorate,kind,baseline_source,prior_rate,expected_votes,old_codes,prior_M,prior_C,prior_L,prior_KD,prior_MP,prior_S,prior_V,prior_SD,prior_ÖVR
03303775,0330,03,03,Uppsala län,Husby - Långhundra,925,ordinary,district_mapping,0.8312985571587126,768.9511653718091,03303775,0.19177173191771732,0.09356337093563372,0.027206370272063702,0.08825481088254811,0.019243530192435302,0.18115461181154613,0.0338420703384207,0.34970139349701396,0.015262110152621102
03310101,0331,03,03,Uppsala län,Västerlövsta Västra - Enåker,1936,ordinary,district_mapping,0.8270877944325482,1601.2419700214134,03310101,0.1642465311390771,0.07970313004194901,0.02420135527589545,0.06292352371732816,0.028073572120038724,0.30493707647628265,0.060342045821232655,0.2578251048725395,0.017747660535656663
03310102,0331,03,03,Uppsala län,Västerlövsta Östra - Huddunge,1762,ordinary,district_mapping,0.8112563956793633,1429.433769187038,03310102,0.16381418092909536,0.08347886831994411,0.021306322039818373,0.08347886831994411,0.028990569332867623,0.26301082780300383,0.04156479217603912,0.2986377925253231,0.015717778553964373
03310405,0331,03,03,Uppsala län,Morgongåva,1954,ordinary,district_mapping,0.8180451127819549,1598.46015037594,03310405,0.14818209593644974,0.06568897036358082,0.03146959975557592,0.07241063244729606,0.04246868316529178,0.2728383745798961,0.07913229453101131,0.27406049495875345,0.013748854262144821
03310508,0331,03,03,Uppsala län,Tärnsjö,1874,ordinary,municipality_residual,0.8256012118916872,1547.1766710850218,,0.13552526062550121,0.08420208500400962,0.021881086035055564,0.0940543017527781,0.023714056592965976,0.274372780387215,0.03379539466147325,0.31607286057967693,0.01638217436132432
03310609,0331,03,03,Uppsala län,Östervåla,2006,ordinary,municipality_residual,0.8256012118916872,1656.1560310547245,,0.13552526062550121,0.08420208500400962,0.021881086035055564,0.0940543017527781,0.023714056592965976,0.274372780387215,0.03379539466147325,0.31607286057967693,0.01638217436132432
03310711,0331,03,03,Uppsala län,Harbo,1508,ordinary,municipality_residual,0.8256012118916872,1245.0066275326644,,0.13552526062550121,0.08420208500400962,0.021881086035055564,0.0940543017527781,0.023714056592965976,0.274372780387215,0.03379539466147325,0.31607286057967693,0.01638217436132432
03600101,0360,03,03,Uppsala län,Vallskoga,1424,ordinary,district_mapping,0.835016835016835,1189.063973063973,03600101,0.17396544797107272,0.06709521896343913,0.03173965447971073,0.05745279228605866,0.025311370028123746,0.35235034150261146,0.04861390116512656,0.23503415026114904,0.008437123342707915
03600102,0360,03,03,Uppsala län,Tierps köping södra,1401,ordinary,district_mapping,0.724812030075188,1015.4616541353384,03600102,0.1233866804336603,0.06659783169850284,0.019101703665462055,0.035622096024780586,0.02632937532266391,0.40216830149716054,0.05937016004130098,0.24212700051626226,0.025296850800206504
03600103,0360,03,03,Uppsala län,Tierps köping norra,1229,ordinary,district_mapping,0.814621409921671,1001.1697127937337,03600103,0.2004253056884636,0.08133971291866028,0.026049973418394472,0.045188729399255716,0.018607123870281767,0.35566188197767146,0.04199893673577884,0.22169059011164274,0.009037745879851143
03600104,0360,03,03,Uppsala län,Svanby,1332,ordinary,district_mapping,0.8061389337641357,1073.7770597738288,03600104,0.143142144638404,0.0882793017456359,0.018453865336658354,0.05536159600997506,0.020448877805486283,0.40349127182044886,0.044389027431421445,0.21496259351620947,0.011471321695760598
03600302,0360,03,03,Uppsala län,Örbyhus Sydväst,989,ordinary,district_mapping,0.7854209445585215,776.7813141683778,03600302,0.10591293047433398,0.05523066926575698,0.029239766081871343,0.0539311241065627,0.05523066926575698,0.3710201429499675,0.07212475633528265,0.23846653671215073,0.018843404808317088
03600303,0360,03,03,Uppsala län,Örbyhus Nordost,1024,ordinary,district_mapping,0.8494404883011191,869.8270600203459,03600303,0.11137581893984515,0.05539011316259678,0.030375223347230494,0.06611078022632519,0.05539011316259678,0.33650982727814177,0.0851697438951757,0.247170935080405,0.012507444907683145
03600305,0360,03,03,Uppsala län,Vendel,830,ordinary,district_mapping,0.8897058823529411,738.4558823529411,03600305,0.15811088295687886,0.10746064339493498,0.040383299110198494,0.09377138945927448,0.04175222450376454,0.19370294318959616,0.04175222450376454,0.31143052703627655,0.01163586584531143
03600406,0360,03,03,Uppsala län,Tobo,811,ordinary,district_mapping,0.852760736196319,691.5889570552147,03600406,0.10793423874195854,0.0636168691922802,0.02501786990707648,0.059328091493924234,0.04932094353109364,0.29949964260185846,0.055039313795568263,0.3252323087919943,0.01501072194424589
03600508,0360,03,03,Uppsala län,Kyrkbyn,930,ordinary,district_mapping,0.8219780219780219,764.4395604395604,03600508,0.19069767441860466,0.10166112956810631,0.02458471760797342,0.07109634551495017,0.020598006644518274,0.2292358803986711,0.029900332225913623,0.31694352159468436,0.015282392026578074
03600510,0360,03,03,Uppsala län,Månkarbo,1034,ordinary,district_mapping,0.8548864758144127,883.9526159921027,03600510,0.17863296955772545,0.09707064905226881,0.025847214244686962,0.06490522688110281,0.04422745548535324,0.24641010913268235,0.03159103963239517,0.29236071223434806,0.018954623779437105
03600611,0360,03,03,Uppsala län,Söderfors,1620,ordinary,district_mapping,0.7775779376498801,1259.6762589928057,03600611,0.11256242796772954,0.041874759892431807,0.01882443334613907,0.04878985785631963,0.024202842873607376,0.422205147906262,0.04725316941990011,0.27314636957356897,0.01114099116404149
03600713,0360,03,03,Uppsala län,Västland - Karlholm,1508,ordinary,district_mapping,0.827922077922078,1248.5064935064936,03600713,0.11449785072293865,0.05275498241500586,0.021492770613520906,0.06369675654552559,0.019148104728409537,0.381789761625635,0.038686987104337635,0.29425556858147717,0.013677217663149667
03600817,0360,03,03,Uppsala län,Skärplinge,1387,ordinary,district_mapping,0.8616796047988708,1195.149611856034,03600817,0.14402284781721747,0.07303141574867401,0.025703794369645042,0.07384740922072623,0.04528763769889841,0.3153814769481844,0.033047735618115054,0.2835577315381477,0.006119951040391677
03600918,0360,03,03,Uppsala län,Hållnäs,791,ordinary,district_mapping,0.8819362455726092,697.6115702479339,03600918,0.16833000665335995,0.08982035928143713,0.028609447771124417,0.0552228875582169,0.03127079174983367,0.3466400532268796,0.03127079174983367,0.2375249500998004,0.011310711909514305
03800001,0380,03,03,Uppsala län,Fjärdingen-Vasaparken,1198,ordinary,district_mapping,0.8851540616246498,1060.4145658263305,03800001,0.26194225721784775,0.08766404199475065,0.11181102362204724,0.05721784776902887,0.08976377952755905,0.2199475065616798,0.06981627296587926,0.09186351706036745,0.009973753280839895
03800002,0380,03,03,Uppsala län,Fjärdingen-Sankt Johannes,1360,ordinary,district_mapping,0.8808510638297873,1197.9574468085107,03800002,0.17075517075517074,0.11014911014911015,0.0860990860990861,0.02837902837902838,0.17075517075517074,0.23809523809523808,0.13035113035113036,0.05242905242905243,0.012987012987012988
03800003,0380,03,03,Uppsala län,Fjärdingen-Odinslund,1021,ordinary,district_mapping,0.8804902962206334,898.9805924412666,03800003,0.20715522215810733,0.08136180034622043,0.1090594345066359,0.03981534910559723,0.1517599538372764,0.2233121754183497,0.10098095787651472,0.07097518753606463,0.015579919215233698
03800004,0380,03,03,Uppsala län,Luthagen östra,1107,ordinary,district_mapping,0.8469284994964753,937.5498489425981,03800004,0.17800118273211119,0.11295091661738617,0.09875813128326434,0.04671791839148433,0.1413364872856298,0.21466587817859256,0.11295091661738617,0.07865168539325842,0.01596688350088705
03800005,0380,03,03,Uppsala län,Fjärdingen-Orphei Drängars plats,1127,ordinary,district_mapping,0.8580310880829015,967.00103626943,03800005,0.24324324324324326,0.1003003003003003,0.0966966966966967,0.03183183183183183,0.09789789789789789,0.24084084084084084,0.06306306306306306,0.11471471471471471,0.011411411411411412
03800006,0380,03,03,Uppsala län,Centrum-Linnéträdgården-Mikaelsplan,1643,ordinary,district_mapping,0.8216783216783217,1350.0174825174824,03800006,0.18948707079270877,0.07418397626112759,0.09792284866468842,0.04959728698601102,0.08605341246290801,0.2835947435353964,0.09114031369224247,0.11233573548113608,0.015684612123781264
03800008,0380,03,03,Uppsala län,Centrum-Stora torget,1010,ordinary,district_mapping,0.7827050997782705,790.5321507760532,03800008,0.24560168895144266,0.07952146375791697,0.061224489795918366,0.048557353976073185,0.06966924700914849,0.24841660802251936,0.0992258972554539,0.1358198451794511,0.011963406052076003
03800009,0380,03,03,Uppsala län,Centrum södra,1098,ordinary,district_mapping,0.8237022526934378,904.4250734573947,03800009,0.2063867534003548,0.08219988172678888,0.08456534594914251,0.06327616794795979,0.0904790065050266,0.2619751626256653,0.07628622117090479,0.12477823772915435,0.010053222945002957
03800010,0380,03,03,Uppsala län,Centrum-Samariterhemmet,1257,ordinary,district_mapping,0.7958656330749354,1000.4031007751938,03800010,0.17393645665051158,0.08454496499730749,0.08669897684437264,0.06408185245018848,0.08777598276790523,0.2999461497038234,0.08454496499730749,0.11039310716208939,0.008077544426494346
03800011,0380,03,03,Uppsala län,Höganäs västra,1268,ordinary,district_mapping,0.874466268146883,1108.8232280102477,03800011,0.20077783179387457,0.095770539620807,0.07049100631988332,0.05007292173067574,0.11327175498298493,0.2707826932425863,0.08410306271268839,0.10257656781720953,0.012153621779290228
03800012,0380,03,03,Uppsala län,Centrum-Höganäs-Kvarnen,1133,ordinary,district_mapping,0.8212341197822142,930.4582577132486,03800012,0.2160527762506872,0.06212204507971413,0.06761957119296316,0.04233095107201759,0.07641561297416163,0.33040131940626716,0.08081363386476086,0.1148982957669049,0.009345794392523364
03800013,0380,03,03,Uppsala län,Fålhagen-Östra station,1235,ordinary,district_mapping,0.8358085808580858,1032.223597359736,03800013,0.19705159705159705,0.09287469287469287,0.0977886977886978,0.04471744471744472,0.11646191646191646,0.257002457002457,0.08501228501228501,0.09287469287469287,0.016216216216216217
03800014,0380,03,03,Uppsala län,Kungsängen mellersta,1123,ordinary,district_mapping,0.8718428437792329,979.0795135640786,03800014,0.23331553657234383,0.07207688200747464,0.08916177255739455,0.062466631073144686,0.08382274426054458,0.30912973838761343,0.05499199145755473,0.08595835557928456,0.009076348104644954
03800015,0380,03,03,Uppsala län,Kungsängen södra,1328,ordinary,district_mapping,0.8598277212216131,1141.8512137823022,03800015,0.20816326530612245,0.09115646258503401,0.05487528344671202,0.04580498866213152,0.08208616780045351,0.3142857142857143,0.10929705215419501,0.08571428571428572,0.008616780045351474
03800016,0380,03,03,Uppsala län,Kungsängen-Hovstallängen,1289,ordinary,district_mapping,0.8019401778496362,1033.700889248181,03800016,0.21826392373306572,0.10185649774209735,0.05870546914199699,0.03462117410938284,0.08078273958855996,0.305569493226292,0.1058705469141997,0.08379327646763673,0.010536879076768691
03800017,0380,03,03,Uppsala län,Kungsängen västra,1424,ordinary,district_mapping,0.8941684665226782,1273.2958963282938,03800017,0.2779783393501805,0.08784596871239471,0.07902125952667469,0.04612916165262736,0.08062575210589651,0.2779783393501805,0.04773365423184918,0.09667067789811472,0.006016847172081829
03800018,0380,03,03,Uppsala län,Kungsängen nordöstra,1669,ordinary,district_mapping,0.8196594427244582,1368.0116099071208,03800018,0.18194640338504936,0.09167842031029619,0.06252938410907381,0.04278326281147156,0.07569346497414198,0.2834978843441467,0.13963328631875882,0.10578279266572638,0.016455101081335213
03800042,0380,03,03,Uppsala län,Svartbäcken södra,1604,ordinary,district_mapping,0.7925790754257908,1271.2968369829684,03800042,0.15105162523900573,0.06386233269598471,0.08604206500956023,0.034034416826003826,0.09751434034416825,0.33690248565965586,0.10745697896749522,0.10669216061185469,0.01644359464627151
03800043,0380,03,03,Uppsala län,Svartbäcken-Fyrishov,996,ordinary,district_mapping,0.855249745158002,851.82874617737,03800043,0.15352697095435686,0.05749851807943094,0.05038529934795495,0.04090100770598696,0.11203319502074689,0.3503260225251926,0.13574392412566685,0.08832246591582692,0.011262596324836989
03800044,0380,03,03,Uppsala län,Tuna backar,1102,ordinary,district_mapping,0.8268518518518518,911.1907407407407,03800044,0.08746518105849582,0.0350974930362117,0.03732590529247911,0.033983286908077996,0.06852367688022284,0.37827298050139274,0.14540389972144846,0.18885793871866297,0.025069637883008356
03800045,0380,03,03,Uppsala län,Bärby hage-Tunaberg,1708,ordinary,district_mapping,0.8539976825028969,1458.6280417149478,03800045,0.17483936422049373,0.07406154886709503,0.05579979709164694,0.04430165708488333,0.08826513358133244,0.36895502198173824,0.05715251944538383,0.12140683124788637,0.015218126479540075
03800048,0380,03,03,Uppsala län,Svartbäcken norra,1779,ordinary,district_mapping,0.8100056211354694,1441.0,03800048,0.17191283292978207,0.08059494984434452,0.06814251124178484,0.05569007263922518,0.10549982704946385,0.31649948114839155,0.08267035627810446,0.1089588377723971,0.010031131096506399
03800049,0380,03,03,Uppsala län,Kapellgärdet-Tornet,1462,ordinary,district_mapping,0.8826086956521739,1290.3739130434783,03800049,0.25725971370143147,0.07484662576687116,0.06584867075664622,0.04212678936605317,0.05194274028629857,0.3210633946830266,0.07075664621676891,0.1083844580777096,0.007770961145194274
03800050,0380,03,03,Uppsala län,Kapellgärdet norra,1791,ordinary,district_mapping,0.8564905414220483,1533.9745596868884,03800050,0.22960151802656548,0.07552182163187855,0.05426944971537002,0.04743833017077799,0.07020872865275142,0.3335863377609108,0.06261859582542695,0.11499051233396584,0.011764705882352941
03800051,0380,03,03,Uppsala län,Kapellgärdet-Djäknegatan,1501,ordinary,district_mapping,0.8197969543147208,1230.5152284263959,03800051,0.13297463489623368,0.08224442736356649,0.0622598001537279,0.033051498847040735,0.09607993850883935,0.2913143735588009,0.1960030745580323,0.07763259031514219,0.02843966179861645
03800052,0380,03,03,Uppsala län,Kapellgärdet-Väktargatan,1051,ordinary,district_mapping,0.8453177257525084,888.4289297658863,03800052,0.15608074839980304,0.10290497291974397,0.05268340718857706,0.034958148695224026,0.1019202363367799,0.2811422944362383,0.18069916297390448,0.06942392909896603,0.02018709995076317
03800053,0380,03,03,Uppsala län,Kapellgärdet-Kantorsgatan,1406,ordinary,district_mapping,0.7879038939519469,1107.7928748964373,03800053,0.11459968602825746,0.07796964939822083,0.06436420722135008,0.029827315541601257,0.09471480900052329,0.2778649921507064,0.2548403976975406,0.06227106227106227,0.023547880690737835
03800055,0380,03,03,Uppsala län,Höganäs östra,1268,ordinary,district_mapping,0.8245614035087719,1045.5438596491229,03800055,0.19818456883509833,0.11144730206757439,0.07211296016137166,0.03983862834089763,0.09127584467977812,0.3040847201210287,0.10741301059001512,0.0670700958144226,0.008572869389813415
03800056,0380,03,03,Uppsala län,Kvarngärdet södra,1380,ordinary,district_mapping,0.6869350862777321,947.9704190632704,03800056,0.10529446757882213,0.05889351576442594,0.029149315883402735,0.029149315883402735,0.05056513979773944,0.39321832242712673,0.17073170731707318,0.1255205234979179,0.037477691850089236
03800057,0380,03,03,Uppsala län,Kvarngärdet norra,1436,ordinary,district_mapping,0.712742980561555,1023.498920086393,03800057,0.12418300653594772,0.06586224233283057,0.03569632981397687,0.027652086475615886,0.07893413775766717,0.322272498743087,0.19859225741578682,0.10608345902463549,0.04072398190045249
03800058,0380,03,03,Uppsala län,Gränby södra,1439,ordinary,district_mapping,0.7433566433566433,1069.6902097902098,03800058,0.16533957845433256,0.06604215456674473,0.041686182669789226,0.04262295081967213,0.03793911007025761,0.3414519906323185,0.12131147540983607,0.1578454332552693,0.02576112412177986
03800059,0380,03,03,Uppsala län,Gränby norra-Brillinge,1544,ordinary,district_mapping,0.6912202380952381,1067.2440476190477,03800059,0.16014997321906801,0.06052490626673808,0.0433851098018211,0.05731119442956615,0.053026245313336905,0.3090519550080343,0.15372254954472417,0.1397964649169791,0.023031601499732192
03800060,0380,03,03,Uppsala län,Gränby sydvästra,1384,ordinary,district_mapping,0.594896331738437,823.3365231259969,03800060,0.056628914057295136,0.03930712858094604,0.011325782811459028,0.028647568287808126,0.04463690872751499,0.4083944037308461,0.22984676882078614,0.07794803464357095,0.10326449033977349
03800061,0380,03,03,Uppsala län,Gränby nordvästra,1458,ordinary,district_mapping,0.6358428805237316,927.0589198036007,03800061,0.14651311580294304,0.0582213691618682,0.023672424824056303,0.0582213691618682,0.06461932181701856,0.3346129238643634,0.16442738323736406,0.09916826615483046,0.05054382597568778
03800063,0380,03,03,Uppsala län,Löten östra,1193,ordinary,district_mapping,0.7517182130584192,896.7998281786942,03800063,0.08811824900511654,0.05741898806139852,0.03240477544059125,0.023308698123934053,0.05514496873223423,0.4565093803297328,0.16202387720295622,0.09948834565093803,0.025582717453098352
03800064,0380,03,03,Uppsala län,Löten norra,1103,ordinary,district_mapping,0.6684931506849315,737.3479452054795,03800064,0.10251188051595383,0.04684317718940937,0.019687712152070606,0.04412763068567549,0.04005431093007468,0.3645621181262729,0.19484046164290564,0.1513917175831636,0.03598099117447386
03800065,0380,03,03,Uppsala län,Löten västra,1330,ordinary,district_mapping,0.8051554207733131,1070.8567096285065,03800065,0.1045475855602438,0.057665260196905765,0.031411157993436474,0.04453820909517112,0.06516643225503985,0.44022503516174405,0.11204875761837788,0.123300515705579,0.02109704641350211
03800066,0380,03,03,Uppsala län,Nyby gård,867,ordinary,district_mapping,0.7313084112149533,634.0443925233645,03800066,0.12133227597145123,0.05947660586835844,0.040444091990483745,0.04837430610626487,0.05313243457573354,0.3132434575733545,0.11816019032513878,0.20697858842188738,0.03885804916732752
03800067,0380,03,03,Uppsala län,Gamla Uppsala-Yrsaparken,976,ordinary,district_mapping,0.86,839.36,03800067,0.22506183017312448,0.09315746084089035,0.07666941467436109,0.04699093157460841,0.0651277823577906,0.2959604286892003,0.060181368507831824,0.12118713932399011,0.015663643858202802
03800068,0380,03,03,Uppsala län,Nyby södra,1041,ordinary,district_mapping,0.8013765978367748,834.2330383480826,03800068,0.14826113483831604,0.06650396583282489,0.05064063453325198,0.0701647345942648,0.04942037827943868,0.3727882855399634,0.0848078096400244,0.14215985356924954,0.01525320317266626
03800069,0380,03,03,Uppsala län,Nyby norra,1639,ordinary,district_mapping,0.7132867132867133,1169.076923076923,03800069,0.12561029738126941,0.055481580115401684,0.039502885042166,0.04305370616955171,0.033288948069241014,0.3981358189081225,0.11762094984465157,0.15667998224589436,0.03062583222370173
03800070,0380,03,03,Uppsala län,Gamla Uppsala,1494,ordinary,district_mapping,0.8877323420074349,1326.2721189591077,03800070,0.23654568210262827,0.08802670004171881,0.07300792657488528,0.06967042136003337,0.058823529411764705,0.2490613266583229,0.0621610346266166,0.15561118064246976,0.0070921985815602835
03800091,0380,03,03,Uppsala län,Luthagen norra,1054,ordinary,district_mapping,0.837890625,883.13671875,03800091,0.22434782608695653,0.08289855072463768,0.0736231884057971,0.058550724637681156,0.07710144927536232,0.26492753623188403,0.10028985507246377,0.10840579710144928,0.009855072463768115
03800092,0380,03,03,Uppsala län,Luthagen mellersta,1239,ordinary,district_mapping,0.884780739466896,1096.243336199484,03800092,0.19980648282535074,0.10788582486695694,0.1204644412191582,0.036284470246734396,0.12530237058538946,0.24818577648766327,0.07595549104983067,0.07402031930333818,0.012094823415578132
03800093,0380,03,03,Uppsala län,Studentstaden-Observatoriet,1180,ordinary,district_mapping,0.8564683663833805,1010.632672332389,03800093,0.117937465715853,0.10038398244651674,0.08721886999451453,0.014810751508502468,0.17498628634119584,0.2550740537575425,0.19802523313219966,0.03236423477783873,0.019199122325836534
03800094,0380,03,03,Uppsala län,Studentstaden-Rackarberget,1151,ordinary,district_mapping,0.8701532912533815,1001.5464382326421,03800094,0.09437854564208355,0.09850438370293967,0.07684373388344508,0.032490974729241874,0.18411552346570398,0.2264053635894791,0.22331098504383703,0.04486848891181021,0.019082001031459517
03800095,0380,03,03,Uppsala län,Studentstaden-Studentvägen,1387,ordinary,district_mapping,0.8690068493150684,1205.3125,03800095,0.12996566944580676,0.10642471799901913,0.09269249632172634,0.04364884747425209,0.15644923982344286,0.2388425698871996,0.17018146150073565,0.04462972045120157,0.01716527709661599
03800096,0380,03,03,Uppsala län,Luthagen sydvästra,1230,ordinary,district_mapping,0.8642732049036778,1063.0560420315237,03800096,0.15279878971255673,0.10842158345940495,0.09531013615733737,0.04589006555723651,0.14170448814926878,0.27987897125567324,0.11043872919818457,0.05698436712052446,0.008572869389813415
03800097,0380,03,03,Uppsala län,Luthagen-Tiundaskolan,1343,ordinary,district_mapping,0.8979278587874137,1205.9171143514966,03800097,0.1809280544912729,0.0983397190293742,0.09237973605789698,0.032779906343124735,0.16645381013197105,0.25244785014899956,0.09237973605789698,0.06853980417198809,0.015751383567475522
03800098,0380,03,03,Uppsala län,Rickomberga,1194,ordinary,district_mapping,0.845360824742268,1009.360824742268,03800098,0.15706488781079442,0.06488781079442087,0.061249241964827165,0.04548211036992116,0.1134020618556701,0.30624620982413586,0.13644633110976348,0.1012734990903578,0.013947847180109158
03800100,0380,03,03,Uppsala län,Luthagen-Seminariet,1248,ordinary,district_mapping,0.8228571428571428,1026.9257142857143,03800100,0.15259259259259259,0.09827160493827161,0.057777777777777775,0.03209876543209877,0.08641975308641975,0.30765432098765433,0.13185185185185186,0.11703703703703704,0.016296296296296295
03800101,0380,03,03,Uppsala län,Luthagen-Eriksdal,1385,ordinary,district_mapping,0.8620188816267248,1193.896151053014,03800101,0.1859001258917331,0.09525807805287453,0.0843474611833823,0.03734788082249266,0.14561477129668485,0.2882920688208141,0.07343684431389005,0.08350818296265212,0.00629458665547629
03800102,0380,03,03,Uppsala län,Luthagen-Prästgårdsgatan,1263,ordinary,district_mapping,0.8769592476489029,1107.5995297805644,03800102,0.14641744548286603,0.07699154428126391,0.06364040943480195,0.028037383177570093,0.1588785046728972,0.30218068535825543,0.14730752113929685,0.06631063640409435,0.010235870048954161
03800103,0380,03,03,Uppsala län,Husbyborg-Börjetull,1455,ordinary,district_mapping,0.8389312977099237,1220.645038167939,03800103,0.17172632532850024,0.10013593112822837,0.05120072496601722,0.0666062528318985,0.08110557317625736,0.2913457181694608,0.10285455369279566,0.11735387403715451,0.017671046669687357
03800104,0380,03,03,Uppsala län,Luthagen-Mimmi Ekholms plats-Hällby,1559,ordinary,district_mapping,0.8252617801047121,1286.583115183246,03800104,0.15527459502173055,0.07625444488344528,0.04938759383642829,0.039905175819834056,0.10628210193599368,0.30067167127617545,0.1426313709996049,0.1110233109442908,0.018569735282497037
03800105,0380,03,03,Uppsala län,Stenhagen norra,1462,ordinary,district_mapping,0.7727583846680356,1129.7727583846681,03800105,0.09836788707543008,0.07984119982355536,0.04631671812968681,0.05337450374944861,0.08601676224084694,0.3639170710189678,0.1345390383767093,0.10366122629025143,0.03396559329510366
03800106,0380,03,03,Uppsala län,Stenhagen västra-Kvarnbo,1146,ordinary,district_mapping,0.7962790697674419,912.5358139534884,03800106,0.13538640325392215,0.07728065078442765,0.05520046484601976,0.030796048808832074,0.09703660662405578,0.34689134224288204,0.1388727484020918,0.09703660662405578,0.02149912841371296
03800108,0380,03,03,Uppsala län,Stenhagen södra,1232,ordinary,district_mapping,0.6433389544688027,792.593591905565,03800108,0.10097719869706841,0.06449511400651466,0.026710097719869708,0.025407166123778503,0.05537459283387622,0.36156351791530944,0.26514657980456025,0.06710097719869706,0.03322475570032573
03800131,0380,03,03,Uppsala län,Fålhagen-S:t Göransplan,1152,ordinary,district_mapping,0.843585237258348,971.8101933216169,03800131,0.20373250388802489,0.09383100051840332,0.06894764126490409,0.04613789528252981,0.10730948678071539,0.28149300155520995,0.09383100051840332,0.0844997407983411,0.02021772939346812
03800132,0380,03,03,Uppsala län,Fålhagen-Almtuna,1269,ordinary,district_mapping,0.8514285714285714,1080.462857142857,03800132,0.18663484486873508,0.1045346062052506,0.08353221957040573,0.044391408114558474,0.12458233890214797,0.2553699284009546,0.1045346062052506,0.08448687350835322,0.011933174224343675
03800133,0380,03,03,Uppsala län,Fålhagen norra,1757,ordinary,district_mapping,0.8355452971725332,1468.053087132141,03800133,0.16970740103270224,0.08158347676419965,0.08089500860585198,0.04578313253012048,0.08296041308089501,0.31841652323580033,0.09879518072289156,0.10705679862306368,0.014802065404475043
03800135,0380,03,03,Uppsala län,Fålhagen södra-Boländerna,1516,ordinary,district_mapping,0.8842315369261478,1340.49500998004,03800135,0.22984626921634796,0.08886389201349831,0.0791151106111736,0.04911886014248219,0.10311211098612673,0.26209223847019125,0.07836520434945632,0.09636295463067117,0.013123359580052493
03800138,0380,03,03,Uppsala län,Sala backe västra,999,ordinary,municipality_residual,0.8504220997978676,849.5716776980698,,0.19604873843859935,0.07625282482585094,0.045080725951121774,0.0744356172681313,0.06604850546327144,0.2771241525522447,0.05975817160962654,0.19022435524078,0.015026908650373925
03800139,0380,03,03,Uppsala län,Sala backe-Byggmästaren,1140,ordinary,district_mapping,0.805678793256433,918.4738243123336,03800139,0.16931506849315067,0.0652054794520548,0.04767123287671233,0.052054794520547946,0.07397260273972603,0.34904109589041094,0.09917808219178083,0.12438356164383561,0.019178082191780823
03800140,0380,03,03,Uppsala län,Sala backe södra,1141,ordinary,district_mapping,0.8352730528200537,953.0465532676812,03800140,0.1584,0.07946666666666667,0.04533333333333334,0.0816,0.0656,0.3056,0.10826666666666666,0.13706666666666667,0.018666666666666668
03800141,0380,03,03,Uppsala län,Sala backe-Skomakarberget,979,ordinary,municipality_residual,0.8504220997978676,832.5632357021125,,0.19604873843859935,0.07625282482585094,0.045080725951121774,0.0744356172681313,0.06604850546327144,0.2771241525522447,0.05975817160962654,0.19022435524078,0.015026908650373925
03800142,0380,03,03,Uppsala län,Sala backe norra,1175,ordinary,district_mapping,0.8521594684385382,1001.2873754152823,03800142,0.146045608927705,0.06259097525473072,0.04027171276079573,0.051916545366327026,0.04512372634643377,0.37214944201843764,0.08685104318292092,0.1838913148956817,0.011159631246967491
03800143,0380,03,03,Uppsala län,Sala backe-Källparken,1385,ordinary,district_mapping,0.7059701492537314,977.7686567164179,03800143,0.08995265649658074,0.0341925302472383,0.022619673855865333,0.04471330878485008,0.060494476591267755,0.33193056286165173,0.174118884797475,0.20988953182535508,0.03208837453971594
03800144,0380,03,03,Uppsala län,Sala backe-Östra Sala backe,1632,ordinary,district_mapping,0.7301310043668122,1191.5737991266376,03800144,0.20047590719809638,0.07792980368828079,0.05770374776918501,0.06127305175490779,0.05413444378346222,0.27543129089827484,0.11957168352171327,0.13027959547888163,0.023200475907198096
03800145,0380,03,03,Uppsala län,Sala backe-Byggmästarparken,1577,ordinary,district_mapping,0.8214511041009463,1295.4283911671923,03800145,0.1549942594718714,0.060849598163030996,0.040949100650593186,0.04783773440489859,0.04783773440489859,0.36318407960199006,0.09911978568694986,0.16953693073096057,0.015690776884806735
03800146,0380,03,03,Uppsala län,Årsta norra,1234,ordinary,district_mapping,0.8064250411861614,995.1285008237232,03800146,0.15912557193695984,0.05134722928317234,0.03711235383833249,0.08185053380782918,0.03609557702084393,0.3553634977122522,0.06456532791052363,0.19572953736654805,0.018810371123538384
03800147,0380,03,03,Uppsala län,Årsta mellersta,1073,ordinary,district_mapping,0.7529761904761905,807.9434523809524,03800147,0.1696136214800262,0.03339882121807466,0.0504256712508186,0.10019646365422397,0.026850032743942372,0.3464309102815979,0.05697445972495088,0.1905697445972495,0.025540275049115914
03800149,0380,03,03,Uppsala län,Årsta-Körveln,1296,ordinary,district_mapping,0.8045283018867925,1042.668679245283,03800149,0.1489957963568426,0.04156936011209715,0.029425502101821578,0.09014479215319944,0.0425035030359645,0.3582438113031294,0.08360579168612797,0.18916394208313872,0.016347501167678656
03800150,0380,03,03,Uppsala län,Årsta östra,1185,ordinary,district_mapping,0.8825021132713441,1045.7650042265427,03800150,0.20743919885550788,0.0844062947067239,0.07010014306151645,0.05960896518836433,0.06342393896041965,0.329518359561278,0.04339532665712923,0.13113972341440153,0.010968049594659036
03800151,0380,03,03,Uppsala län,Slavsta-Fyrislund,1362,ordinary,municipality_residual,0.8504220997978676,1158.2748999246958,,0.19604873843859935,0.07625282482585094,0.045080725951121774,0.0744356172681313,0.06604850546327144,0.2771241525522447,0.05975817160962654,0.19022435524078,0.015026908650373925
